word1	attr1	word2	attr2	word1 freq	word2 freq	bigram freq	score trimmed	distance	similarity	period	genre	combined	url
šahātu[be(come)-afraid]V	[?]	dikuggallu[chief-justice]N	[?]	19	14	8	0.491	6.5	0.809				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81tu%5Bbe%28come%29-afraid%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22dikuggallu%5Bchief-justice%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahātu[be(come)-afraid]V	[?]	bakru[foal]N	[?]	19	8	4	0.324	4.0	0.647				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81tu%5Bbe%28come%29-afraid%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22bakru%5Bfoal%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahātu[be(come)-afraid]V	[?]	anāqāte[she-camels]N	[?]	19	13	4	0.255	2.0	0.647				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81tu%5Bbe%28come%29-afraid%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22an%C4%81q%C4%81te%5Bshe-camels%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahātu[be(come)-afraid]V	[?]	Adad[storm-god]DN	[?]	19	16	4	0.229	4.0	0.618				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81tu%5Bbe%28come%29-afraid%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22Adad%5Bstorm-god%5DDN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahātu[be(come)-afraid]V	[?]	ibilu[camel]N	[?]	19	22	4	0.196	1.0	0.647				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81tu%5Bbe%28come%29-afraid%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22ibilu%5Bcamel%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahātu[be(come)-afraid]V	[?]	kamāsu[kneel]V	[?]	19	36	5	0.191	9.0	0.541				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81tu%5Bbe%28come%29-afraid%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22kam%C4%81su%5Bkneel%5DV%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahātu[be(come)-afraid]V	[?]	giskimmu[sign]N	[?]	19	12	2	0.132	5.0	0.471				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81tu%5Bbe%28come%29-afraid%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22giskimmu%5Bsign%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahātu[be(come)-afraid]V	[?]	marratu[bitter-thing]N	[?]	19	14	2	0.123	3.0	0.088				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81tu%5Bbe%28come%29-afraid%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22marratu%5Bbitter-thing%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahātu[be(come)-afraid]V	[?]	kabattu[liver]N	[?]	19	130	6	0.121	5.0	0.775				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81tu%5Bbe%28come%29-afraid%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22kabattu%5Bliver%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahāṭu_1[tear-away]V	[?]	tēnû[substitute]N	[?]	48	6	5	0.295	3.0	0.388				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81%E1%B9%ADu%5Btear-away%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22t%C4%93n%C3%BB%5Bsubstitute%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahāṭu_1[tear-away]V	[?]	epertu[(baked)-brickwork]N	[?]	48	9	6	0.289	2.667	0.0				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81%E1%B9%ADu%5Btear-away%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22epertu%5B%28baked%29-brickwork%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahāṭu_1[tear-away]V	[?]	makāṣu[slaughtering-block]N	[?]	48	4	4	0.289	6.0	0.75				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81%E1%B9%ADu%5Btear-away%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22mak%C4%81%E1%B9%A3u%5Bslaughtering-block%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahāṭu_1[tear-away]V	[?]	šalāpu[pull-out]V	[?]	48	10	6	0.274	1.0	0.578				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81%E1%B9%ADu%5Btear-away%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22%C5%A1al%C4%81pu%5Bpull-out%5DV%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahāṭu_1[tear-away]V	[?]	mašku[skin]N	[?]	48	103	17	0.242	1.0	0.495				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81%E1%B9%ADu%5Btear-away%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22ma%C5%A1ku%5Bskin%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahāṭu_1[tear-away]V	[?]	šillatu[impudence]N	[?]	48	12	5	0.208	5.6	0.647				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81%E1%B9%ADu%5Btear-away%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22%C5%A1illatu%5Bimpudence%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahāṭu_1[tear-away]V	[?]	šulušīu[three-year-old]AJ	[?]	48	2	2	0.204	9.0	0.235				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81%E1%B9%ADu%5Btear-away%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22%C5%A1ulu%C5%A1%C4%ABu%5Bthree-year-old%5DAJ%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahāṭu_1[tear-away]V	[?]	rebītu[square]N	[?]	48	12	4	0.167	5.5	0.324				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81%E1%B9%ADu%5Btear-away%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22reb%C4%ABtu%5Bsquare%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahāṭu_1[tear-away]V	[?]	asliš[like-sheep]AV	[?]	48	13	4	0.16	9.0	0.75				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81%E1%B9%ADu%5Btear-away%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22asli%C5%A1%5Blike-sheep%5DAV%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahāṭu_1[tear-away]V	[?]	libittu[mudbrick]N	[?]	48	156	12	0.139	2.75	0.064				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81%E1%B9%ADu%5Btear-away%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22libittu%5Bmudbrick%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahāṭu_2[jump-(on)]V	[?]	armu[mountain-goat]N	[?]	27	7	6	0.436	2.0	0.725				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81%E1%B9%ADu%5Bjump-%28on%29%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22armu%5Bmountain-goat%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahāṭu_2[jump-(on)]V	[?]	šupšuqu[very-laborious]AJ	[?]	27	18	6	0.272	3.0	0.725				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81%E1%B9%ADu%5Bjump-%28on%29%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22%C5%A1up%C5%A1uqu%5Bvery-laborious%5DAJ%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahāṭu_2[jump-(on)]V	[?]	šadāhu[walk-forward]V	[?]	27	20	5	0.215	7.0	0.718				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81%E1%B9%ADu%5Bjump-%28on%29%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22%C5%A1ad%C4%81hu%5Bwalk-forward%5DV%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahāṭu_2[jump-(on)]V	[?]	zuqtu[mountain-peak]N	[?]	27	14	4	0.206	4.0	0.75				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81%E1%B9%ADu%5Bjump-%28on%29%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22zuqtu%5Bmountain-peak%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahāṭu_2[jump-(on)]V	[?]	birku[knee]N	[?]	27	33	6	0.201	7.333	0.735				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81%E1%B9%ADu%5Bjump-%28on%29%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22birku%5Bknee%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahāṭu_2[jump-(on)]V	[?]	ramû[be(come)-soft]V	[?]	27	4	2	0.192	5.0	0.382				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81%E1%B9%ADu%5Bjump-%28on%29%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22ram%C3%BB%5Bbe%28come%29-soft%5DV%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahāṭu_2[jump-(on)]V	[?]	muškēnu[dependant]N	[?]	27	14	2	0.103	8.0	0.059				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81%E1%B9%ADu%5Bjump-%28on%29%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22mu%C5%A1k%C4%93nu%5Bdependant%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahāṭu_2[jump-(on)]V	[?]	šadû[east]N	[?]	27	34	3	0.099	4.333	0.02				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81%E1%B9%ADu%5Bjump-%28on%29%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22%C5%A1ad%C3%BB%5Beast%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahāṭu_2[jump-(on)]V	[?]	šaqû[high]AJ	[?]	27	66	4	0.095	5.0	0.75				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81%E1%B9%ADu%5Bjump-%28on%29%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22%C5%A1aq%C3%BB%5Bhigh%5DAJ%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahāṭu_2[jump-(on)]V	[?]	kussû[chair]N	[?]	27	531	11	0.092	4.0	0.786				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81%E1%B9%ADu%5Bjump-%28on%29%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22kuss%C3%BB%5Bchair%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahāṭu_3[be(come)-angry]V	[?]	muhhu[skull]N	[?]	2	3507	2	0.024	4.0	0.029				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81%E1%B9%ADu%5Bbe%28come%29-angry%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22muhhu%5Bskull%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahāṭu_3[be(come)-angry]V	[?]	libbu[interior]N	[?]	2	4805	2	0.02	2.5	0.0				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81%E1%B9%ADu%5Bbe%28come%29-angry%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22libbu%5Binterior%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šahāṭu_3[be(come)-angry]V	[?]	šarru[king]N	[?]	2	17888	2	0.01	4.0	0.412				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1ah%C4%81%E1%B9%ADu%5Bbe%28come%29-angry%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22%C5%A1arru%5Bking%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šalbubu[furious]AJ	[?]	munehhu[who-repulses]N	[?]	2	5	2	0.632	8.0	0.441				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1albubu%5Bfurious%5DAJ%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22munehhu%5Bwho-repulses%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šalbubu[furious]AJ	[?]	dapīnu[overbearing-one]N	[?]	2	6	2	0.577	3.0	0.441				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1albubu%5Bfurious%5DAJ%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22dap%C4%ABnu%5Boverbearing-one%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šalbubu[furious]AJ	[?]	ṣēnu[evil-one]N	[?]	2	8	2	0.5	2.0	0.441				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1albubu%5Bfurious%5DAJ%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22%E1%B9%A3%C4%93nu%5Bevil-one%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
šalbubu[furious]AJ	[?]	imhullu[destructive-wind]N	[?]	2	13	2	0.392	8.0	0.441				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%C5%A1albubu%5Bfurious%5DAJ%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22imhullu%5Bdestructive-wind%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
